GST_ID_NO,Weight,Weighted GST_Cereal,Weighted Total Consumption,Weighted GST
747972201,11463,5666607,2062320413,194124116
747972202,11463,21047397,4333834670,351532256
747972301,11463,15137936,4372168457,347584137
747981101,202,204929,96969048,9002295
747981201,470,624287,128525861,9790745
747981202,470,884628,126422208,9908978
747981301,694,1200969,403754349,36278703
747982101,2194,2014519,718885174,60124098
747982201,9090,12197809,2427842149,176515953
747982202,9090,10271839,3296289005,274445397
747982301,4702,6906931,1372074773,98955042
747991101,364,306423,230051687,16699829
747991201,1850,836325,552828261,46229315
747991202,1850,1602086,1003319209,80530795
747991301,1638,1256283,461381601,43987750
747992101,3033,1212499,517292800,50895010
747992201,8190,9254388,2172162255,169433833
747992202,8190,6559047,2068803799,172748375
747992301,4853,6169600,3282423719,233403881
748001101,151,469403,112597880,8701298
748001102,151,298711,59938401,5332263
748001201,43,146307,37879545,4081666
748001301,397,1121685,211056564,17259424
748001302,397,1233853,437558198,47356075
748001303,397,560842,106754156,10939206
748001304,397,1121685,194065505,19339237
748001305,397,1346022,191700019,18969274
748011201,19,20983,3998973,281679
748011202,19,15738,3131687,253425
748011301,424,718554,106023131,7270021
748012101,15,34961,9524882,918993
748012102,15,21851,9766421,932608
748012201,114,0,13468210,1103171
748012202,114,48518,16987155,1121025
748012301,121,75006,12454920,932285
748021101,245,135549,38729153,3845174
748021102,245,171949,34674395,2773713
748021201,115,76376,10588408,902519
748021202,115,105952,35737849,3271577
748021203,115,87426,25771099,2122958
748021204,115,175665,34439391,2631554
748021301,337,555326,109237371,9781140
748021302,337,178753,37522444,3123026
748031101,20,30421,10959865,1181369
748031102,20,11284,8670727,871859
748031201,113,58246,42435697,4810017
748031202,113,58246,41986527,4665835
748031203,113,51205,29511222,3030078
748031204,113,58246,42435697,4810017
748031301,70,40305,30867956,3104191
748031302,70,40305,32283165,3341172
748041201,22,71089,8403687,778027
748041202,22,47812,6696784,586945
748041203,22,64798,6683041,424117
748041204,22,55047,7878660,648082
748041205,22,73920,10361355,829334
748041206,22,54103,7839230,597617
748041301,445,2227086,318644868,26441232
748041302,445,171121,27847309,2618664
748051101,72,55046,32755028,3219862
748051102,72,36832,25538696,2810880
748051201,84,38161,20842711,1986201
748051202,84,48655,37388634,3759504
748051203,84,48655,37815091,3828094
748051204,84,43408,31294418,3502690
748051301,264,151861,118263310,11852694
748051302,264,135484,111695750,13309889
748061301,125,254872,48167547,4927118
748061302,125,412448,77659759,7856942
748061303,125,319030,74068988,8432310
748071101,24,39682,13498955,1401376
748071201,37,48589,14189018,1188032
748071202,37,48589,11522797,1081262
748071301,207,295544,69804347,5736683
748072101,48,53686,18223868,1946804
748072201,120,171349,39452220,3533370
748072202,120,184854,45540723,3776912
748072301,382,410568,88114258,6274843
748081101,147,228984,16440858,1264507
748081102,147,197759,46649770,4061817
748081201,23,41004,3115137,290755
748081202,23,19221,2616337,258817
748081203,23,11212,1274078,125613
748081204,23,16338,3053933,323237
748081301,624,704531,60033730,4179650
748081302,624,352266,66133826,4752616
748091101,40,61013,8663246,670926
748091102,40,66051,10514540,937615
748091301,119,287154,38617032,3761758
748091302,119,329136,46187000,3558785
748091303,119,315702,46457797,3347722
748091304,119,176323,21183997,2078106
748091305,119,119228,20577186,1695482
748091306,119,166247,23803666,2365355
748101301,452,255185,44075670,4207148
748101302,452,478472,98011622,11203931
748101303,452,318981,77854404,7986606
748101304,452,127592,27402484,3914008
748101305,452,153111,31009784,4033986
748101306,452,299842,87363891,10952350
748101307,452,440194,78240462,8895086
748101308,452,427435,99939768,10421280
748111101,79,233881,130643616,17433213
748111102,79,369755,79900013,7781894
748111201,24,77698,18428013,1789624
748111202,24,65835,15279370,1468394
748111203,24,75192,15744950,1734599
748111204,24,100256,23756231,2411528
748111301,434,306283,69344996,6113079
748111302,434,1225133,304721557,29592467
748131101,51,27077,10328150,1061997
748131201,46,11438,8219215,873256
748131202,46,56864,21522560,2232584
748131301,302,347198,117719977,14611693
748132101,102,108307,26697954,2520142
748132201,92,64987,28054926,2833726
748132202,92,35093,24416844,2941705
748132301,634,492429,171602507,18405933
748141101,38,101803,30844434,3513651
748141201,38,81442,19123284,2098983
748141202,38,81442,17339376,2029932
748141301,199,421977,69658047,7010156
748142101,126,355373,77239097,8509062
748142201,110,194336,47400184,5272366
748142202,110,194336,54957058,6562618
748142301,430,1062351,212540873,21694394
748151101,51,60545,30472250,2865921
748151102,51,75681,40345526,3934691
748151201,296,175572,52148087,3770286
748151202,296,158851,42398689,3044084
748151203,296,183933,66369324,4864304
748151204,296,300981,76212756,5247308
748151301,250,353170,90961240,7038477
748151302,250,335511,92907111,7192194
748161101,222,313875,108102044,9631297
748161102,222,502200,242911613,24965366
748161201,144,71405,32309914,2633597
748161202,144,122409,42389638,3074868
748161203,144,142810,45080219,3532229
748161204,144,163212,33745714,1984407
748161301,289,652847,66606138,4074118
748161302,289,652847,76292935,3718892
748171101,24,53110,15536797,1329734
748171102,24,29505,13902886,1229860
748171201,66,89385,18713113,1154972
748171202,66,101023,19810191,1305408
748171203,66,148974,25838525,1848480
748171204,66,111731,21987788,1479528
748171301,250,458643,53570675,4134820
748171302,250,306938,39028367,2836982
748181101,61,157787,47014369,3975814
748181102,61,137847,35182123,3276764
748181201,61,97967,24816276,2050232
748181202,61,131778,26888362,2470314
748181203,61,87563,25298200,2272821
748181204,61,102302,24026404,1811480
748181301,307,498471,128139067,11906646
748181302,307,325090,58119837,4642692
748191101,174,343955,50607177,4076747
748191102,174,324300,56937163,5665692
748191201,94,158748,27836280,2694823
748191202,94,115093,48553619,4564965
748191203,94,158748,50950104,4815478
748191204,94,158748,52916241,5864063
748191301,107,272140,31584273,2290643
748191302,107,181427,29509268,2415358
748201101,4,4418,856140,80623
748201102,4,6627,1137807,115586
748201201,5,7359,1284990,94209
748201202,5,9199,1441102,134274
748201203,5,6697,1132029,81982
748201204,5,10155,1692729,129743
748201301,108,122149,14826000,1241925
748201302,108,91612,11196687,973738
748211101,32,34716,7555399,793889
748211201,14,15588,4367871,507744
748211202,14,20028,3077048,263538
748211301,227,183120,55467118,5737957
748212101,48,53437,14968579,1720523
748212201,30,38047,7614546,882532
748212202,30,41429,7012723,809612
748212301,443,688179,88810623,8453458
748221101,43,23874,10225145,966593
748221102,43,39507,18794718,1997947
748221103,43,34175,17420783,1597007
748221201,18,14650,4614161,370703
748221202,18,17247,4598617,350236
748221203,18,10909,4595920,404755
748221301,598,270061,103453569,9015778
748221302,598,185667,93668649,9442964
748231101,30,39040,16497155,2145070
748231102,30,41978,12016446,1220735
748231201,92,78086,20178257,1406587
748231202,92,91100,18433504,1130117
748231203,92,93703,18926804,1473461
748231204,92,52057,35826362,2628329
748231301,175,222906,50759321,4079138
748231302,175,321976,98806912,7273507
748241101,42,57826,14302119,1580980
748241102,42,77042,13582088,1382740
748241201,30,51836,7735543,608967
748241202,30,29559,5923571,744154
748241203,30,30416,6663696,635199
748241204,30,41983,8640313,721981
748241301,662,776672,139346417,12128168
748241302,662,1403625,219211898,15126173
748251101,24,69739,18217729,1977311
748251201,37,31517,8438489,737184
748251202,37,65136,12014735,924431
748251301,207,434537,84053939,6713465
748252101,56,28363,14084755,1291073
748252201,1434,0,326829999,21084119
748252202,1434,0,374672744,25153469
748252301,167,238709,62390366,4503119
748261101,177,208765,35916816,2698393
748261102,177,205015,39178409,3873226
748261301,236,343353,60752901,4211731
748261302,236,218346,28970376,2207278
748261303,236,190011,32199436,2359055
748261304,236,333353,41241543,3164615
748261305,236,289017,55250535,7475086
748261306,236,243348,39113885,4306898
748271201,21,26371,6526187,527037
748271301,49,45716,14720955,1654879
748271302,49,15931,6122967,621889
748271303,49,60262,14740731,1186413
748271304,49,83813,18244383,1386919
748271305,49,36019,11335029,1347444
748271306,49,103207,18647498,1209438
748271307,49,31863,9272411,1010254
748281101,311,289491,132584090,13640502
748281102,311,294755,106659271,10148885
748281201,233,206267,120992958,14935184
748281202,233,351016,61043900,5284997
748281203,233,313512,473210635,53844090
748281204,233,381610,197596448,27174599
748281301,186,165015,92188293,11481912
748281302,186,98693,20696459,1722651
748291201,21,16682,3413414,291524
748291202,21,38129,4985517,328237
748291203,21,21448,3805298,343930
748291301,541,1496573,184892144,13743609
748292201,63,45033,9848060,729740
748292202,63,50037,8628960,576945
748292203,63,48250,9404630,889374
748292301,1535,1171155,222283635,18030593
748301101,11,18153,3605097,325483
748301201,11,15808,4444973,427258
748301202,11,12934,2972554,249484
748301301,493,695732,91002569,5869260
748302101,11,18455,3557065,331812
748302201,11,11391,3296529,276708
748302202,11,14144,2361432,168548
748302301,750,725222,118320425,7920119
748311101,72,211147,28301352,2615123
748311102,72,152777,26130424,2458917
748311201,72,153792,27475098,2563789
748311202,72,89839,18462134,1703786
748311203,72,56340,14024157,1396962
748311204,72,56340,13969997,1388211
748311301,755,943303,173944470,19477653
748311302,755,287787,74527503,9958800
748321101,47,49250,14993857,1729115
748321102,47,34844,9113722,930887
748321201,53,41837,10097063,1107903
748321202,53,25479,7394703,688085
748321203,53,31661,5652987,628233
748321204,53,16886,5949010,582340
748321301,700,573226,131859760,13072593
748321302,700,494161,97025537,9827457
748331101,20,31431,6015198,572711
748331102,20,27295,5351266,469308
748331201,15,23160,5553225,576151
748331202,15,32672,6035649,521957
748331203,15,15716,2732418,265130
748331204,15,13648,4156443,466387
748331301,615,451519,85902729,7871926
748331302,615,989868,209304718,19469825
748341101,28,28149,6021827,533270
748341201,44,22434,4443451,385046
748341202,44,44869,7421416,539080
748341301,196,191410,29428865,2264133
748342101,46,65610,13821223,1205005
748342201,174,132432,20258188,1734066
748342202,174,176576,25663931,2140801
748342301,643,490645,64029279,5129504
748351101,130,675353,53634306,3559895
748351102,130,283538,47665344,3543102
748351201,65,131227,13036696,854882
748351202,65,37624,5568258,286861
748351203,65,124803,17570574,1261442
748351204,65,264289,21385930,1288295
748351301,312,788371,60719764,3363666
748351302,312,726711,53750351,2550465
748361101,5,8405,1531380,128720
748361201,5,6636,844534,68781
748361202,5,944,672922,82333
748361203,5,796,673411,83388
748361301,526,334633,75426852,6183258
748362301,500,742146,85477065,6831178
748362302,500,530104,73968760,6141010
748362303,500,371073,69648092,4835147
748371101,41,46035,19247483,1850364
748371102,41,31073,10606749,939496
748371201,37,49723,11340023,854951
748371202,37,63189,15969873,1307101
748371203,37,51536,14784559,1319812
748371204,37,47133,15022259,1357128
748371301,615,599540,252438658,22738966
748371302,615,695119,267513761,26152118
748381101,26,38063,15575077,1522921
748381201,104,112005,38547507,3403917
748381202,104,97268,37217836,3199372
748381301,32,35820,5871958,481377
748382101,53,197370,46307745,3677625
748382201,135,98941,43609065,4411688
748382202,135,156023,35236206,3610419
748382301,53,51488,8735419,735055
748391101,166,85336,34877468,3162884
748391102,166,64705,29597326,2841845
748391201,515,200587,92149944,8851920
748391202,515,279077,107851592,9916823
748391203,515,179511,94946611,8874578
748391204,515,275443,112257933,9807856
748391301,1826,636970,333613848,31045678
748391302,1826,938693,412498319,35600957
748401101,37,72374,29191566,3422143
748401102,37,98222,16316776,1819032
748401201,24,34464,8591178,1057657
748401202,24,31017,5754906,734354
748401203,24,38255,6198620,498389
748401204,24,31017,4740041,405886
748401301,403,611272,76950645,6283140
748401302,403,511763,81053874,6434047
748411101,48,101040,9809964,767034
748411102,48,94304,11214792,987176
748411301,48,67360,8379106,699680
748411302,48,80832,8026458,720505
748411303,48,101040,13037150,962633
748411304,48,101040,13565215,1055130
748411305,48,134720,17967484,1891784
748421101,25,20780,5192752,460760
748421102,25,51950,8060702,630691
748421201,34,71442,9273990,771873
748421202,34,71442,10097663,894357
748421203,34,28577,5733890,575781
748421204,34,57153,8162672,633278
748421301,276,467516,70453245,6422174
748421302,276,146099,19508862,1871090
748431301,150,352568,49969589,4518162
748431302,150,144426,28644077,2493719
748431303,150,50974,12556099,1593467
748431304,150,110443,18756002,1580149
748431305,150,324957,41739906,4157616
748431306,150,352568,45225641,3661794
748431307,150,314338,41719488,3926331
748431308,150,346196,47957775,4147437
748441101,9,11696,4830194,456550
748441201,59,73323,21715671,2091829
748441202,59,53653,22722146,2224475
748441301,8,8509,1334458,75320
748442101,33,42639,20522249,1783647
748442102,33,29759,22583423,2398029
748442201,349,316919,130780732,14190721
748442202,349,315933,149978821,13106363
748451101,68,67460,50985300,5034257
748451102,68,200660,89263073,9729747
748451201,108,298096,79339419,8147252
748451202,108,290452,92626704,9807615
748451203,108,55033,51416467,5734333
748451204,108,328670,105093393,11238150
748451301,277,176278,98824294,9942594
