FILING_SEQ_NO,AGE,AGEGRP,FORM_ID,ASSESSMENT_YEAR,SALARIES,INCOME_HP,PRFT_GAIN_BP_OTHR_SPECLTV_BUS,PRFT_GAIN_BP_SPECLTV_BUS,PRFT_GAIN_BP_SPCFD_BUS,PRFT_GAIN_BP_INC_115BBF,TOTAL_PROFTS_GAINS_BP,ST_CG_AMT_1,ST_CG_AMT_2,ST_CG_AMT_APPRATE,TOTAL_SCTG,LT_CG_AMT_1,LT_CG_AMT_2,TOTAL_LTCG,TOTAL_CAP_GAIN,INCOME_OS_NOT_RACEHORSE,INC_CHARBLE_SPL_RATE,INCOME_OS_RACEHORSE,TOTAL_INCOME_OS,GTI_BEFORE_LOSSES,CYL_SET_OFF,BAL_AFTR_CYL_SET_OFF,BFL_SET_OFF_BALANCE,GROSS_TOTAL_INCOME,INC_CHG_TAX_SPL_RATES,DEDUCT_SEC_10A_OR_10AA,PARTB_CHAPTER_VIA,PARTC_CHAPTER_VIA,TOTAL_DEDUC_VIA,TOTAL_INCOME,INC_SPL_111A_112,NET_AGRC_INCOME,AGGREGATE_INCOME,CY_LOSS_CARRYFWD,TAX_PAYBLE_TI_SEC115JC,SURCHARGE_ON_DEEMED_TI,EDUCATION_CESS_SEC115JC,TOTAL_TAX_PAYBL_SEC115JC,TAX_NORMAL_RATE,TAX_SI_RATE,REBATE_AGRC_INCOME,TAX_PAYABL_TOT_INCOM,REBATE_87A,TAX_PAYABLE_ON_REBATE,SURCHARGE_25OFSI,SURCHARGE_ON_ABOVE_CRORE,TOTAL_SURCHARGE,EDUCATION_CESS,GROSS_TAX_LIABILITY,GROSS_TAX_PAYABLE,CRDEDIT_US115JD_EY,TAX_PAYBLE_AFTR_CRDT_SEC115JD,RELIEF_89,RELIEF_90,RELIEF_91,TOTAL_RELIEF,NET_TAX_LIABILTY,INT_PAYABLE_234A,INT_PAYABLE_234B,INT_PAYABLE_234C,TOTAL_INT_PAYABLE,AGGREGATE_LIABILTY,ADVANCE_TAX,TOTAL_TDS,TOTAL_TCS,SELF_ASSESMNT_TAX,TOTAL_TAX_PAID,TAX_PAYBL,REFUND_AMOUNT,position,decile_group
320606176,57,0,ITR-1,2017,400334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400334,0,0,0,400334,0,0,0,0,76136,324200,0,0,0,0,0,0,0,0,7420,0,0,7420,5000,2420,0,0,0,73,2493,2493,0,0,0,0,0,0,2493,0,0,0,0,2493,0,2500,0,0,2500,0,10,63358,6
281097008,71,1,ITR-3,2017,1340423,0,178652,0,0,0,178652,0,0,0,0,0,0,0,0,43978,0,0,43978,1563053,0,1563053,0,1563053,0,0,41732,0,41732,1521320,0,0,1521320,0,0,0,0,0,276396,0,0,276396,0,276396,0,0,0,8292,284688,284688,0,284688,0,0,0,0,284688,0,1860,10446,12306,296994,200000,38145,0,58850,296995,0,0,211902,10
286814094,51,0,ITR-1,2017,918658,-34732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883926,0,0,0,883926,0,0,0,0,125096,758830,0,0,0,0,0,0,0,0,76766,0,0,76766,0,76766,0,0,0,2303,79069,79069,0,0,0,0,0,0,79069,0,0,0,0,79069,0,79069,0,0,79069,0,0,152114,9
286735702,55,0,ITR-1,2017,2991170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2991170,0,0,0,2991170,0,0,0,0,150000,2841170,0,0,0,0,0,0,0,0,677351,0,0,677351,0,677351,0,0,0,20321,697672,697672,0,0,0,0,0,0,697672,0,0,0,0,697672,0,697672,0,0,697672,0,0,236596,10
280699905,47,0,ITR-3,2017,0,0,1864943,0,0,0,1864943,0,0,0,0,0,0,0,0,61665,0,0,61665,1926608,0,1926608,0,1926608,0,0,150000,0,150000,1776610,0,0,1776610,0,0,0,0,0,357983,0,0,357983,0,357983,0,0,0,10739,368722,368722,0,368722,0,0,0,0,368722,0,0,0,0,368722,0,366110,0,2610,368720,0,0,222962,10
343889630,37,0,ITR-2,2017,1401802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21913,0,0,21913,1423715,94567,1329148,0,1329148,0,0,0,0,169640,1159510,0,0,1159510,0,0,0,0,0,172853,0,0,172853,0,172853,0,0,0,5186,178039,0,0,0,0,0,0,0,178039,0,0,0,0,178039,0,175530,0,2509,178039,0,0,199858,10
326183102,41,0,ITR-1,2017,619871,-85057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35226,570040,0,0,0,570040,0,0,0,0,150000,420040,0,0,0,0,0,0,0,0,17004,0,0,17004,5000,12004,0,0,0,360,12364,12364,0,0,0,0,0,0,12364,72,0,0,72,12436,0,11440,0,1000,12440,0,0,106278,8
273478105,49,0,ITR-1,2017,1385041,-200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185041,0,0,0,1185041,0,0,0,0,162595,1022450,0,0,0,0,0,0,0,0,131735,0,0,131735,0,131735,0,0,0,3952,135687,135687,0,0,0,0,0,0,135687,0,0,0,0,135687,0,135686,0,0,135686,0,0,188019,10
282593006,55,0,ITR-1,2017,533543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533543,0,0,0,533543,0,0,0,0,88634,444910,0,0,0,0,0,0,0,0,19491,0,0,19491,5000,14491,0,0,0,435,14926,14926,0,0,0,0,0,0,14926,0,0,0,0,14926,0,14931,0,0,14931,0,10,98316,7
332118660,28,0,ITR-1,2017,438857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438857,0,0,0,438857,0,0,0,0,95430,343430,0,0,0,0,0,0,0,0,9343,0,0,9343,5000,4343,0,0,0,130,4473,4473,0,0,0,0,0,0,4473,0,0,0,0,4473,0,8182,0,0,8182,0,3710,74110,6
312218224,45,0,ITR-1,2017,249700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249700,0,0,0,249700,0,0,0,0,0,249700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8382,2
314261249,46,0,ITR-3,2017,0,0,357000,0,0,0,357000,0,0,0,0,0,0,0,0,3940,0,0,3940,360940,0,360940,0,360940,0,0,3940,0,3940,357000,0,0,357000,0,0,0,0,0,10700,0,0,10700,5000,5700,0,0,0,171,5871,5871,0,5871,0,0,0,0,5871,290,0,0,290,6161,0,0,0,6160,6160,0,0,52129,5
273044383,39,0,ITR-1,2017,3263400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4682,3268082,0,0,0,3268082,0,0,0,0,159682,3108400,0,0,0,0,0,0,0,0,757520,0,0,757520,0,757520,0,0,0,22726,780246,780246,0,0,0,0,0,0,780246,0,0,0,0,780246,0,780802,0,0,780802,0,560,238175,10
326449802,24,0,ITR-1,2017,584173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9366,593539,0,0,0,593539,0,0,0,0,118485,475050,0,0,0,0,0,0,0,0,22505,0,0,22505,5000,17505,0,0,0,525,18030,18030,0,0,18030,0,0,18030,0,0,0,0,0,0,0,18115,0,0,18115,0,18120,110788,8
322110798,22,0,ITR-4,2017,0,0,0,0,0,0,283343,0,0,0,0,0,0,0,0,0,0,0,3560,286903,0,0,0,286903,0,0,0,0,0,286900,0,0,0,0,0,0,0,0,3690,0,0,3690,3690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17834,3
282542973,46,0,ITR-1,2017,621059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621059,0,0,0,621059,0,0,0,0,200000,421060,0,0,0,0,0,0,0,0,17106,0,0,17106,5000,12106,0,0,0,363,12469,12469,0,0,0,0,0,0,12469,0,0,0,0,12469,0,17621,0,0,17621,0,5150,115782,8
324282463,33,0,ITR-3,2017,0,0,295445,0,0,0,295445,0,0,0,0,0,0,0,0,129,0,0,129,295574,0,295574,0,295574,0,0,2305,0,2305,293270,0,0,293270,0,0,0,0,0,4327,0,0,4327,4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22450,3
289136474,54,0,ITR-1,2017,588732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588732,0,0,0,588732,0,0,0,0,150000,438730,0,0,0,0,0,0,0,0,18873,0,0,18873,5000,13873,0,0,0,416,14289,14289,0,0,0,0,0,0,14289,0,0,718,718,15007,14289,0,0,0,14289,720,0,109913,8
320820732,45,0,ITR-3,2017,62994856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62994856,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249447,11
277921051,49,0,ITR-1,2017,1668289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668289,0,0,0,1668289,0,0,0,0,147183,1521110,0,0,0,0,0,0,0,0,281333,0,0,281333,0,281333,0,0,0,8440,289773,289773,0,0,0,0,0,0,289773,0,0,0,0,289773,0,289773,0,0,289773,0,0,215759,10
286658841,32,0,ITR-1,2017,1881357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881357,0,0,0,1881357,0,0,0,0,268104,1613250,0,0,0,0,0,0,0,0,308975,0,0,308975,0,308975,0,0,0,9269,318244,318244,0,0,0,0,0,0,318244,0,0,0,0,318244,0,318247,0,0,318247,0,0,221876,10
323716918,40,0,ITR-4,2017,0,0,0,0,0,0,269830,0,0,0,0,0,0,0,0,0,0,0,0,269830,0,0,0,269830,0,0,0,0,0,269830,0,0,0,0,0,0,0,0,1983,0,0,1983,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12400,2
283756482,39,0,ITR-1,2017,276000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,286000,0,0,0,286000,0,0,0,0,12992,273010,0,0,0,0,0,0,0,0,2301,0,0,2301,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17452,3
300183834,28,0,ITR-4,2017,0,0,0,0,0,0,249718,0,0,0,0,0,0,0,0,0,0,0,177,249895,0,0,0,249895,0,0,0,0,177,249720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8419,2
337024910,51,0,ITR-4,2017,0,106260,0,0,0,0,225990,0,0,0,0,0,0,0,0,0,0,0,4971,337221,0,0,0,337221,0,0,0,0,32135,305090,0,0,0,0,0,0,0,0,5509,0,0,5509,5000,509,0,0,0,15,524,524,0,0,0,0,0,0,524,40,0,0,40,564,0,0,0,564,564,0,0,43555,4
319476476,36,0,ITR-1,2017,617594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,617814,0,0,0,617814,0,0,0,0,114866,502950,0,0,0,0,0,0,0,0,25590,0,0,25590,0,25590,0,0,0,768,26358,26358,0,0,0,0,0,0,26358,0,0,0,0,26358,0,26360,0,0,26360,0,0,115212,8
285019445,36,0,ITR-4,2017,0,0,0,0,0,0,266000,0,0,0,0,0,0,0,0,0,0,0,0,266000,0,0,0,266000,0,0,0,0,0,266000,0,0,0,0,0,0,0,0,1600,0,0,1600,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17644,0,0,17644,0,17640,11544,2
335789710,20,0,ITR-2,2017,43754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94847,0,0,94847,138601,0,138601,0,138601,0,0,0,0,98801,39800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2548,1
383461130,44,0,ITR-1,2017,784582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23322,807904,0,0,0,807904,0,0,0,0,150000,657900,0,0,0,0,0,0,0,0,56580,0,0,56580,0,56580,0,0,0,1697,58277,58277,0,0,0,0,0,0,58277,0,0,0,0,58277,0,87856,0,0,87856,0,29580,144572,9
271007767,46,0,ITR-3,2017,0,0,833074,0,0,0,833074,0,0,0,0,0,0,0,0,7807,0,0,7807,840881,0,840881,0,840881,0,0,144026,0,144026,696860,0,0,696860,0,0,0,0,0,64372,0,0,64372,0,64372,0,0,0,1931,66303,66303,0,66303,0,0,0,0,66303,0,1968,3311,5279,71582,0,609,0,70970,71579,0,0,148074,9
331969337,20,0,ITR-1,2017,502895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502895,0,0,0,502895,0,0,0,0,150000,352900,0,0,0,0,0,0,0,0,10290,0,0,10290,5000,5290,0,0,0,159,5449,5449,0,0,0,0,0,0,5449,0,0,0,0,5449,0,15185,0,0,15185,0,9740,91804,7
273274589,39,0,ITR-3,2017,0,0,278118,0,0,0,278118,0,0,0,0,0,0,0,0,0,0,0,0,278118,0,278118,0,278118,0,0,0,0,0,278120,0,0,278120,0,0,0,0,0,2812,0,0,2812,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14705,2
297701042,41,0,ITR-4,2017,0,0,0,0,0,0,432758,0,0,0,0,0,0,0,0,0,0,0,1684,434442,0,0,0,434442,0,0,0,0,41665,392780,0,0,0,0,0,0,0,0,14278,0,0,14278,5000,9278,0,0,0,279,9557,9557,0,0,0,0,0,0,9557,0,0,0,0,9557,0,41418,0,0,41418,0,31860,73000,6
335565995,55,0,ITR-1,2017,1079402,-75978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580,1009004,0,0,0,1009004,0,0,0,0,155580,853420,0,0,0,0,0,0,0,0,95684,0,0,95684,0,95684,0,0,0,2871,98555,98555,0,0,0,0,0,0,98555,0,0,0,0,98555,0,98555,0,0,98555,0,0,166031,10
334967212,47,0,ITR-1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250010,250010,0,0,0,250010,0,0,0,0,0,250010,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8509,2
298401588,49,0,ITR-2,2017,0,0,0,0,0,0,0,18383,0,0,18383,0,0,0,18383,276568,0,0,276568,294951,0,294951,0,294951,18383,0,0,0,10158,284790,18383,0,266410,0,0,0,0,0,1641,2757,0,4398,4398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21965,3
308541391,63,1,ITR-2,2017,0,0,0,0,0,0,204060,0,0,0,0,0,0,0,0,803643,0,0,803643,1007703,0,1007703,0,1007703,0,0,0,0,154428,853280,0,0,853280,0,0,0,0,0,90656,0,0,90656,0,90656,0,0,0,2720,93376,0,0,0,0,0,0,0,93376,0,5005,3583,8588,101964,12210,9657,0,80100,101967,0,0,165836,10
284618788,47,0,ITR-1,2017,707816,-37450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670366,0,0,0,670366,0,0,0,0,159339,511030,0,0,0,0,0,0,0,0,27206,0,0,27206,0,27206,0,0,0,816,28022,28022,0,0,0,0,0,0,28022,0,0,0,0,28022,0,28022,0,0,28022,0,0,124104,8
276905818,51,0,ITR-1,2017,800074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800074,0,0,0,800074,0,0,0,0,200000,600070,0,0,0,0,0,0,0,0,45014,0,0,45014,0,45014,0,0,0,1350,46364,46364,0,0,0,0,0,0,46364,0,0,0,0,46364,0,46370,0,0,46370,0,10,143623,9
337317742,43,0,ITR-4,2017,95200,0,0,0,0,0,231450,0,0,0,0,0,0,0,0,0,0,0,9250,335900,0,0,0,335900,0,0,0,0,32580,303320,0,0,0,0,0,0,0,0,5332,0,0,5332,5000,332,0,0,0,10,342,342,0,0,0,0,0,0,342,24,0,0,24,366,0,0,0,390,390,0,20,43130,4
289239585,29,0,ITR-1,2017,1023929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023929,0,0,0,1023929,0,0,0,0,158206,865720,0,0,0,0,0,0,0,0,98144,0,0,98144,0,98144,0,0,0,2944,101088,101088,0,0,0,0,0,0,101088,0,0,0,0,101088,0,101089,0,0,101089,0,0,168337,10
290732226,52,0,ITR-1,2017,2965221,-286328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32776,2711669,0,0,0,2711669,0,0,0,0,305734,2405940,0,0,0,0,0,0,0,0,546782,0,0,546782,0,546782,0,0,0,16403,563185,563185,0,0,0,0,0,0,563185,0,0,0,0,563185,0,563871,0,0,563871,0,690,234499,10
291280921,31,0,ITR-1,2017,485884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485884,0,0,0,485884,0,0,0,0,96705,389180,0,0,0,0,0,0,0,0,13918,0,0,13918,5000,8918,0,0,0,268,9186,9186,0,0,0,0,0,0,9186,0,0,0,0,9186,0,3500,0,5686,9186,0,0,87376,7
284736923,54,0,ITR-1,2017,1469198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469198,0,0,0,1469198,0,0,0,0,150000,1319200,0,0,0,0,0,0,0,0,220760,0,0,220760,0,220760,0,0,0,6623,227383,227383,0,0,0,0,0,0,227383,0,0,0,0,227383,0,227383,0,0,227383,0,0,207703,10
282380652,52,0,ITR-1,2017,562106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562106,0,0,0,562106,0,0,0,0,61705,500400,0,0,0,0,0,0,0,0,25080,0,0,25080,0,25080,0,0,0,752,25832,25832,0,0,0,0,0,0,25832,0,0,0,0,25832,0,25833,0,0,25833,0,0,104626,8
277277995,55,0,ITR-1,2017,998825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998825,0,0,0,998825,0,0,0,0,154225,844600,0,0,0,0,0,0,0,0,93920,0,0,93920,0,93920,0,0,0,2818,96738,96738,0,0,0,0,0,0,96738,0,0,0,0,96738,0,96740,0,0,96740,0,0,164374,10
335637891,49,0,ITR-4,2017,0,0,0,0,0,0,608505,0,0,0,0,0,0,0,0,0,0,0,705877,1314382,0,0,0,1314382,0,0,0,0,0,1314380,0,0,0,0,0,0,0,0,219315,0,0,219315,0,219315,0,0,0,6579,225894,225894,0,0,0,0,0,0,225894,2688,4032,336,7056,232950,0,192290,0,40660,232950,0,0,198864,10
325397879,61,1,ITR-4,2017,0,0,0,0,0,0,298650,0,0,0,0,0,0,0,0,0,0,0,61599,360249,0,0,0,360249,0,0,0,0,6500,353750,0,0,0,0,0,0,0,0,5375,0,0,5375,5000,375,0,0,0,11,386,386,0,0,0,0,0,0,386,0,0,0,0,386,0,7411,0,0,7411,0,7030,51915,5
316378211,40,0,ITR-3,2017,0,263205,515123,0,0,0,515123,0,0,0,0,0,0,0,0,2562,0,0,2562,780890,0,780890,0,780890,0,0,134410,0,134410,646480,0,85966,732446,0,0,0,0,0,71490,0,8597,62893,0,62893,0,0,0,1887,64780,64780,0,64780,0,0,0,0,64780,1258,5661,3050,9969,74749,0,1845,0,72900,74745,0,0,141304,9
284331690,53,0,ITR-1,2017,952568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253569,1206137,0,0,0,1206137,0,0,0,0,160000,1046140,0,0,0,0,0,0,0,0,138842,0,0,138842,0,138842,0,0,0,4165,143007,143007,0,0,0,0,0,0,143007,0,1592,2006,3598,146605,0,103150,0,43460,146610,0,10,190159,10
276095762,27,0,ITR-1,2017,859080,-200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369,662449,0,0,0,662449,0,0,0,0,150000,512450,0,0,0,0,0,0,0,0,27490,0,0,27490,0,27490,0,0,0,825,28315,28315,0,0,0,0,0,0,28315,0,0,0,0,28315,0,28641,0,0,28641,0,330,122978,8
321487285,37,0,ITR-3,2017,0,0,361647,0,0,0,361647,0,0,0,0,0,0,0,0,0,0,0,0,361647,0,361647,0,361647,0,0,24500,0,24500,337150,0,0,337150,0,0,0,0,0,8715,0,0,8715,5000,3715,0,0,0,111,3826,3826,0,3826,0,0,0,0,3826,266,0,0,266,4092,0,0,0,4090,4090,0,0,52337,5
287400645,38,0,ITR-2,2017,5997876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,2011,5999887,161253,5838634,0,5838634,0,0,0,0,177018,5661620,0,0,5661620,0,0,0,0,0,1523486,0,0,1523486,0,1523486,0,0,0,45705,1569191,0,0,0,0,0,0,0,1569191,0,444,558,1002,1570193,0,1558030,0,12200,1570230,0,40,243964,10
322956095,45,0,ITR-3,2017,58344384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58344384,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248871,11
317033038,66,1,ITR-3,2017,0,25200,455689,0,0,0,455689,0,0,0,0,0,0,0,0,32496,0,0,32496,513385,0,513385,0,513385,0,0,160000,0,160000,353390,0,0,353390,0,0,0,0,0,5339,0,0,5339,5000,339,0,0,0,10,349,349,0,349,0,0,0,0,349,9,0,0,9,358,0,0,0,360,360,0,0,94247,7
293162870,50,0,ITR-1,2017,2226608,-200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116183,2142791,0,0,0,2142791,0,0,0,0,150000,1992790,0,0,0,0,0,0,0,0,422837,0,0,422837,0,422837,0,0,0,12685,435522,435522,0,0,0,0,0,0,435522,0,0,0,0,435522,0,431842,0,3680,435522,0,0,227332,10
286650939,49,0,ITR-4,2017,0,0,0,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,141575,541575,0,0,0,541575,0,0,0,0,160000,381580,0,0,0,0,0,0,0,0,13158,0,0,13158,5000,8158,0,0,0,245,8403,8403,0,0,0,0,0,0,8403,0,0,0,0,8403,0,2952,0,5450,8402,0,0,100123,8
317158048,41,0,ITR-1,2017,426151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426151,0,0,0,426151,0,0,0,0,52990,373160,0,0,0,0,0,0,0,0,12316,0,0,12316,5000,7316,0,0,0,219,7535,7535,0,0,0,0,0,0,7535,60,0,0,60,7595,0,7850,0,0,7850,0,260,70902,6
274760967,50,0,ITR-1,2017,1044115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044115,0,0,0,1044115,0,0,0,0,150000,894120,0,0,0,0,0,0,0,0,103824,0,0,103824,0,103824,0,0,0,3115,106939,106939,0,0,0,0,0,0,106939,0,0,0,0,106939,0,106939,0,0,106939,0,0,171341,10
295844138,55,0,ITR-1,2017,799073,-140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659073,0,0,0,659073,0,0,0,0,380000,279070,0,0,0,0,0,0,0,0,2907,0,0,2907,2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56458,0,0,56458,0,56460,122448,8
291731827,50,0,ITR-1,2017,1467011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467011,0,0,0,1467011,0,0,0,0,150000,1317010,0,0,0,0,0,0,0,0,220103,0,0,220103,0,220103,0,0,0,6603,226706,226706,0,0,0,0,0,0,226706,0,0,0,0,226706,0,226706,0,0,226706,0,0,207606,10
304621113,52,0,ITR-1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174079,174079,0,0,0,174079,0,0,0,0,0,174080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463,1
269114535,32,0,ITR-1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333500,333500,0,0,0,333500,0,0,0,0,24000,309500,0,0,0,0,0,0,0,0,5950,0,0,5950,5000,950,0,0,0,29,979,979,0,0,0,0,0,0,979,0,0,0,0,979,0,0,0,980,980,0,0,42319,4
290809374,27,0,ITR-1,2017,548701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548701,0,0,0,548701,0,0,0,0,147192,401510,0,0,0,0,0,0,0,0,15151,0,0,15151,5000,10151,0,0,0,305,10456,10456,0,0,0,0,0,0,10456,0,0,0,0,10456,0,10456,0,0,10456,0,0,101768,8
332922814,36,0,ITR-4,2017,0,0,0,0,0,0,563700,0,0,0,0,0,0,0,0,0,0,0,19060,582760,0,0,0,582760,0,0,0,0,12347,570410,0,0,0,0,0,0,0,0,39082,0,0,39082,0,39082,0,0,0,1173,40255,40255,0,0,0,0,0,0,40255,2445,0,0,2445,42700,20000,0,0,22700,42700,0,0,108748,8
296538982,58,0,ITR-1,2017,1076897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076897,0,0,0,1076897,0,0,0,0,117494,959400,0,0,0,0,0,0,0,0,116880,0,0,116880,0,116880,0,0,0,3506,120386,120386,0,0,0,0,0,0,120386,0,0,0,0,120386,0,120387,0,0,120387,0,0,175708,10
318920325,36,0,ITR-3,2017,0,0,537715,0,0,0,537715,0,0,0,0,0,0,0,0,94525,0,0,94525,632240,0,632240,0,632240,0,0,168200,0,168200,464040,0,0,464040,78958,0,0,0,0,21404,0,0,21404,5000,16404,0,0,0,492,16896,16896,0,16896,0,0,0,0,16896,672,1120,562,2354,19250,0,5670,0,13600,19270,0,20,117762,8
285848117,34,0,ITR-1,2017,2435355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2435355,0,0,0,2435355,0,0,0,0,150000,2285360,0,0,0,0,0,0,0,0,510608,0,0,510608,0,510608,0,0,0,15318,525926,525926,0,0,0,0,0,0,525926,0,0,0,0,525926,0,525926,0,0,525926,0,0,231633,10
274072346,59,0,ITR-1,2017,615580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643447,1259027,0,0,0,1259027,0,0,0,0,160000,1099030,0,0,0,0,0,0,0,0,154709,0,0,154709,0,154709,0,0,0,4641,159350,159350,0,0,37716,0,0,37716,121634,0,981,1650,2631,124265,0,88850,0,35450,124300,0,40,194829,10
325492721,32,0,ITR-1,2017,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142830,292830,0,0,0,292830,0,0,0,0,0,292830,0,0,0,0,0,0,0,0,4283,0,0,4283,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20798,3
280757968,23,0,ITR-3,2017,0,0,293919,0,0,0,293919,0,0,0,0,0,0,0,0,72229,0,0,72229,366148,0,366148,0,366148,0,0,150345,0,150345,215800,0,0,215800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,53730,5
270726405,34,0,ITR-3,2017,0,0,540034,0,0,0,540034,0,0,0,0,0,0,0,0,14457,0,0,14457,554491,0,554491,0,554491,0,0,88439,0,88439,466050,0,0,466050,0,0,0,0,0,21605,0,0,21605,5000,16605,0,0,0,498,17103,17103,0,17103,0,0,0,0,17103,0,0,0,0,17103,0,35973,0,0,35973,0,18870,103066,8
285035195,58,0,ITR-1,2017,810258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810258,0,0,0,810258,0,0,0,0,153128,657130,0,0,0,0,0,0,0,0,56426,0,0,56426,0,56426,0,0,0,1693,58119,58119,0,0,0,0,0,0,58119,0,0,0,0,58119,0,58428,0,0,58428,0,310,144848,9
